省,省代码,市,市代码,区(县),区(县)代码
广西壮族自治区,45,贺州市,11,市辖区,01
广西壮族自治区,45,贺州市,11,八步区,02
广西壮族自治区,45,贺州市,11,昭平县,21
广西壮族自治区,45,贺州市,11,钟山县,22
广西壮族自治区,45,贺州市,11,富川瑶族自治县,23
广西壮族自治区,45,河池市,12,市辖区,01
广西壮族自治区,45,河池市,12,金城江区,02
广西壮族自治区,45,河池市,12,南丹县,21
广西壮族自治区,45,河池市,12,天峨县,22
广西壮族自治区,45,河池市,12,凤山县,23
广西壮族自治区,45,河池市,12,东兰县,24
广西壮族自治区,45,河池市,12,罗城仫佬族自治县,25
广西壮族自治区,45,河池市,12,环江毛南族自治县,26
广西壮族自治区,45,河池市,12,巴马瑶族自治县,27
广西壮族自治区,45,河池市,12,都安瑶族自治县,28
广西壮族自治区,45,河池市,12,大化瑶族自治县,29
广西壮族自治区,45,河池市,12,宜州市,81
广西壮族自治区,45,来宾市,13,市辖区,01
广西壮族自治区,45,来宾市,13,兴宾区,02
广西壮族自治区,45,来宾市,13,忻城县,21
广西壮族自治区,45,来宾市,13,象州县,22
广西壮族自治区,45,来宾市,13,武宣县,23
广西壮族自治区,45,来宾市,13,金秀瑶族自治县,24
广西壮族自治区,45,来宾市,13,合山市,81
广西壮族自治区,45,崇左市,14,市辖区,01
广西壮族自治区,45,崇左市,14,江洲区,02
广西壮族自治区,45,崇左市,14,扶绥县,21
广西壮族自治区,45,崇左市,14,宁明县,22
广西壮族自治区,45,崇左市,14,龙州县,23
广西壮族自治区,45,崇左市,14,大新县,24
广西壮族自治区,45,崇左市,14,天等县,25
广西壮族自治区,45,崇左市,14,凭祥市,81
海南省,46,海口市,01,市辖区,01
海南省,46,海口市,01,秀英区,05
海南省,46,海口市,01,龙华区,06
海南省,46,海口市,01,琼山区,07
海南省,46,海口市,01,美兰区,08
海南省,46,三亚市,02,市辖区,01
海南省,46,省直辖县级行政单位,90,五指山市,01
海南省,46,省直辖县级行政单位,90,琼海市,02
海南省,46,省直辖县级行政单位,90,儋州市,03
海南省,46,省直辖县级行政单位,90,文昌市,05
海南省,46,省直辖县级行政单位,90,万宁市,06
海南省,46,省直辖县级行政单位,90,东方市,07
海南省,46,省直辖县级行政单位,90,定安县,25
海南省,46,省直辖县级行政单位,90,屯昌县,26
海南省,46,省直辖县级行政单位,90,澄迈县,27
海南省,46,省直辖县级行政单位,90,临高县,28
海南省,46,省直辖县级行政单位,90,白沙黎族自治县,30
海南省,46,省直辖县级行政单位,90,昌江黎族自治县,31
海南省,46,省直辖县级行政单位,90,乐东黎族自治县,33
海南省,46,省直辖县级行政单位,90,陵水黎族自治县,34
海南省,46,省直辖县级行政单位,90,保亭黎族苗族自治县,35
海南省,46,省直辖县级行政单位,90,琼中黎族苗族自治县,36
海南省,46,省直辖县级行政单位,90,西沙群岛,37
海南省,46,省直辖县级行政单位,90,南沙群岛,38
海南省,46,省直辖县级行政单位,90,中沙群岛的岛礁及其海,39
重庆市,50,市辖区,01,万州区,01
重庆市,50,市辖区,01,涪陵区,02
重庆市,50,市辖区,01,渝中区,03
重庆市,50,市辖区,01,大渡口区,04
重庆市,50,市辖区,01,江北区,05
重庆市,50,市辖区,01,沙坪坝区,06
重庆市,50,市辖区,01,九龙坡区,07
重庆市,50,市辖区,01,南岸区,08
重庆市,50,市辖区,01,北碚区,09
重庆市,50,市辖区,01,万盛区,10
重庆市,50,市辖区,01,双桥区,11
重庆市,50,市辖区,01,渝北区,12
重庆市,50,市辖区,01,巴南区,13
重庆市,50,市辖区,01,黔江区,14
重庆市,50,市辖区,01,长寿区,15
重庆市,50,县,02,綦江县,22
重庆市,50,县,02,潼南县,23
重庆市,50,县,02,铜梁县,24
重庆市,50,县,02,大足县,25
重庆市,50,县,02,荣昌县,26
重庆市,50,县,02,璧山县,27
重庆市,50,县,02,梁平县,28
重庆市,50,县,02,城口县,29
重庆市,50,县,02,丰都县,30
重庆市,50,县,02,垫江县,31
重庆市,50,县,02,武隆县,32
重庆市,50,县,02,忠县,33
重庆市,50,县,02,开县,34
重庆市,50,县,02,云阳县,35
重庆市,50,县,02,奉节县,36
重庆市,50,县,02,巫山县,37
重庆市,50,县,02,巫溪县,38
重庆市,50,县,02,石柱土家族自治县,40
重庆市,50,县,02,秀山土家族苗族自治县,41
重庆市,50,县,02,酉阳土家族苗族自治县,42
重庆市,50,县,02,彭水苗族土家族自治县,43
重庆市,50,市,03,江津市,81
重庆市,50,市,03,合川市,82
重庆市,50,市,03,永川市,83
重庆市,50,市,03,南川市,84
四川省,51,成都市,01,市辖区,01
四川省,51,成都市,01,锦江区,04
四川省,51,成都市,01,青羊区,05
四川省,51,成都市,01,金牛区,06
四川省,51,成都市,01,武侯区,07
四川省,51,成都市,01,成华区,08
四川省,51,成都市,01,龙泉驿区,12
四川省,51,成都市,01,青白江区,13
四川省,51,成都市,01,新都区,14
四川省,51,成都市,01,温江区,15
四川省,51,成都市,01,金堂县,21
四川省,51,成都市,01,双流县,22
四川省,51,成都市,01,郫县,24
四川省,51,成都市,01,大邑县,29
四川省,51,成都市,01,蒲江县,31
四川省,51,成都市,01,新津县,32
四川省,51,成都市,01,都江堰市,81
四川省,51,成都市,01,彭州市,82
四川省,51,成都市,01,邛崃市,83
四川省,51,成都市,01,崇州市,84
四川省,51,自贡市,03,市辖区,01
四川省,51,自贡市,03,自流井区,02
四川省,51,自贡市,03,贡井区,03
四川省,51,自贡市,03,大安区,04
四川省,51,自贡市,03,沿滩区,11
四川省,51,自贡市,03,荣县,21
四川省,51,自贡市,03,富顺县,22
四川省,51,攀枝花市,04,市辖区,01
四川省,51,攀枝花市,04,东区,02
四川省,51,攀枝花市,04,西区,03
四川省,51,攀枝花市,04,仁和区,11
四川省,51,攀枝花市,04,米易县,21
四川省,51,攀枝花市,04,盐边县,22
四川省,51,泸州市,05,市辖区,01
四川省,51,泸州市,05,江阳区,02
四川省,51,泸州市,05,纳溪区,03
四川省,51,泸州市,05,龙马潭区,04
四川省,51,泸州市,05,泸县,21
四川省,51,泸州市,05,合江县,22
四川省,51,泸州市,05,叙永县,24
四川省,51,泸州市,05,古蔺县,25
四川省,51,德阳市,06,市辖区,01
四川省,51,德阳市,06,旌阳区,03
四川省,51,德阳市,06,中江县,23
四川省,51,德阳市,06,罗江县,26
四川省,51,德阳市,06,广汉市,81
四川省,51,德阳市,06,什邡市,82
四川省,51,德阳市,06,绵竹市,83
四川省,51,绵阳市,07,市辖区,01
四川省,51,绵阳市,07,涪城区,03
四川省,51,绵阳市,07,游仙区,04
四川省,51,绵阳市,07,三台县,22
四川省,51,绵阳市,07,盐亭县,23
四川省,51,绵阳市,07,安县,24
四川省,51,绵阳市,07,梓潼县,25
四川省,51,绵阳市,07,北川羌族自治县,26
四川省,51,绵阳市,07,平武县,27
四川省,51,绵阳市,07,江油市,81
四川省,51,广元市,08,市辖区,01
四川省,51,广元市,08,市中区,02
四川省,51,广元市,08,元坝区,11
四川省,51,广元市,08,朝天区,12
四川省,51,广元市,08,旺苍县,21
四川省,51,广元市,08,青川县,22
四川省,51,广元市,08,剑阁县,23
四川省,51,广元市,08,苍溪县,24
四川省,51,遂宁市,09,市辖区,01
四川省,51,遂宁市,09,船山区,03
四川省,51,遂宁市,09,安居区,04
四川省,51,遂宁市,09,蓬溪县,21
四川省,51,遂宁市,09,射洪县,22
四川省,51,遂宁市,09,大英县,23
四川省,51,内江市,10,市辖区,01
四川省,51,内江市,10,市中区,02
四川省,51,内江市,10,东兴区,11
四川省,51,内江市,10,威远县,24
四川省,51,内江市,10,资中县,25
四川省,51,内江市,10,隆昌县,28
四川省,51,乐山市,11,市辖区,01
四川省,51,乐山市,11,市中区,02
四川省,51,乐山市,11,沙湾区,11
四川省,51,乐山市,11,五通桥区,12
四川省,51,乐山市,11,金口河区,13
四川省,51,乐山市,11,犍为县,23
四川省,51,乐山市,11,井研县,24
四川省,51,乐山市,11,夹江县,26
四川省,51,乐山市,11,沐川县,29
四川省,51,乐山市,11,峨边彝族自治县,32
四川省,51,乐山市,11,马边彝族自治县,33
四川省,51,乐山市,11,峨眉山市,81
四川省,51,南充市,13,市辖区,01
四川省,51,南充市,13,顺庆区,02
四川省,51,南充市,13,高坪区,03
四川省,51,南充市,13,嘉陵区,04
四川省,51,南充市,13,南部县,21
四川省,51,南充市,13,营山县,22
四川省,51,南充市,13,蓬安县,23
四川省,51,南充市,13,仪陇县,24
四川省,51,南充市,13,西充县,25
四川省,51,南充市,13,阆中市,81
四川省,51,眉山市,14,市辖区,01
四川省,51,眉山市,14,东坡区,02
四川省,51,眉山市,14,仁寿县,21
四川省,51,眉山市,14,彭山县,22
四川省,51,眉山市,14,洪雅县,23
四川省,51,眉山市,14,丹棱县,24
四川省,51,眉山市,14,青神县,25
四川省,51,宜宾市,15,市辖区,01
四川省,51,宜宾市,15,翠屏区,02
四川省,51,宜宾市,15,宜宾县,21
四川省,51,宜宾市,15,南溪县,22
四川省,51,宜宾市,15,江安县,23
四川省,51,宜宾市,15,长宁县,24
四川省,51,宜宾市,15,高县,25
四川省,51,宜宾市,15,珙县,26
四川省,51,宜宾市,15,筠连县,27
四川省,51,宜宾市,15,兴文县,28
四川省,51,宜宾市,15,屏山县,29
四川省,51,广安市,16,市辖区,01
四川省,51,广安市,16,广安区,02
四川省,51,广安市,16,岳池县,21
四川省,51,广安市,16,武胜县,22
四川省,51,广安市,16,邻水县,23
四川省,51,广安市,16,华蓥市,81
四川省,51,达州市,17,市辖区,01
四川省,51,达州市,17,通川区,02
四川省,51,达州市,17,达县,21
四川省,51,达州市,17,宣汉县,22
四川省,51,达州市,17,开江县,23
四川省,51,达州市,17,大竹县,24
四川省,51,达州市,17,渠县,25
四川省,51,达州市,17,万源市,81
四川省,51,雅安市,18,市辖区,01
四川省,51,雅安市,18,雨城区,02
四川省,51,雅安市,18,名山县,21
四川省,51,雅安市,18,荥经县,22
四川省,51,雅安市,18,汉源县,23
四川省,51,雅安市,18,石棉县,24
四川省,51,雅安市,18,天全县,25
四川省,51,雅安市,18,芦山县,26
四川省,51,雅安市,18,宝兴县,27
四川省,51,巴中市,19,市辖区,01
四川省,51,巴中市,19,巴州区,02
四川省,51,巴中市,19,通江县,21
四川省,51,巴中市,19,南江县,22
四川省,51,巴中市,19,平昌县,23
四川省,51,资阳市,20,市辖区,01
四川省,51,资阳市,20,雁江区,02
四川省,51,资阳市,20,安岳县,21
四川省,51,资阳市,20,乐至县,22
四川省,51,资阳市,20,简阳市,81
四川省,51,阿坝藏族羌族自治州,32,汶川县,21
四川省,51,阿坝藏族羌族自治州,32,理县,22
四川省,51,阿坝藏族羌族自治州,32,茂县,23
四川省,51,阿坝藏族羌族自治州,32,松潘县,24
四川省,51,阿坝藏族羌族自治州,32,九寨沟县,25
四川省,51,阿坝藏族羌族自治州,32,金川县,26
四川省,51,阿坝藏族羌族自治州,32,小金县,27
四川省,51,阿坝藏族羌族自治州,32,黑水县,28
四川省,51,阿坝藏族羌族自治州,32,马尔康县,29
四川省,51,阿坝藏族羌族自治州,32,壤塘县,30
四川省,51,阿坝藏族羌族自治州,32,阿坝县,31
四川省,51,阿坝藏族羌族自治州,32,若尔盖县,32
四川省,51,阿坝藏族羌族自治州,32,红原县,33
四川省,51,甘孜藏族自治州,33,康定县,21
四川省,51,甘孜藏族自治州,33,泸定县,22
四川省,51,甘孜藏族自治州,33,丹巴县,23
四川省,51,甘孜藏族自治州,33,九龙县,24
四川省,51,甘孜藏族自治州,33,雅江县,25
四川省,51,甘孜藏族自治州,33,道孚县,26
四川省,51,甘孜藏族自治州,33,炉霍县,27
四川省,51,甘孜藏族自治州,33,甘孜县,28
四川省,51,甘孜藏族自治州,33,新龙县,29
四川省,51,甘孜藏族自治州,33,德格县,30
四川省,51,甘孜藏族自治州,33,白玉县,31
四川省,51,甘孜藏族自治州,33,石渠县,32
四川省,51,甘孜藏族自治州,33,色达县,33
四川省,51,甘孜藏族自治州,33,理塘县,34
四川省,51,甘孜藏族自治州,33,巴塘县,35
四川省,51,甘孜藏族自治州,33,乡城县,36
四川省,51,甘孜藏族自治州,33,稻城县,37
四川省,51,甘孜藏族自治州,33,得荣县,38
四川省,51,凉山彝族自治州,34,西昌市,01
四川省,51,凉山彝族自治州,34,木里藏族自治县,22
四川省,51,凉山彝族自治州,34,盐源县,23
四川省,51,凉山彝族自治州,34,德昌县,24
四川省,51,凉山彝族自治州,34,会理县,25
四川省,51,凉山彝族自治州,34,会东县,26
四川省,51,凉山彝族自治州,34,宁南县,27
四川省,51,凉山彝族自治州,34,普格县,28
四川省,51,凉山彝族自治州,34,布拖县,29
四川省,51,凉山彝族自治州,34,金阳县,30
四川省,51,凉山彝族自治州,34,昭觉县,31
四川省,51,凉山彝族自治州,34,喜德县,32
四川省,51,凉山彝族自治州,34,冕宁县,33
四川省,51,凉山彝族自治州,34,越西县,34
四川省,51,凉山彝族自治州,34,甘洛县,35
四川省,51,凉山彝族自治州,34,美姑县,36
四川省,51,凉山彝族自治州,34,雷波县,37
贵州省,52,贵阳市,01,市辖区,01
贵州省,52,贵阳市,01,南明区,02
贵州省,52,贵阳市,01,云岩区,03
贵州省,52,贵阳市,01,花溪区,11
贵州省,52,贵阳市,01,乌当区,12
贵州省,52,贵阳市,01,白云区,13
贵州省,52,贵阳市,01,小河区,14
贵州省,52,贵阳市,01,开阳县,21
贵州省,52,贵阳市,01,息烽县,22
贵州省,52,贵阳市,01,修文县,23
贵州省,52,贵阳市,01,清镇市,81
贵州省,52,六盘水市,02,钟山区,01
贵州省,52,六盘水市,02,六枝特区,03
贵州省,52,六盘水市,02,水城县,21
贵州省,52,六盘水市,02,盘县,22
贵州省,52,遵义市,03,市辖区,01
贵州省,52,遵义市,03,红花岗区,02
贵州省,52,遵义市,03,汇川区,03
贵州省,52,遵义市,03,遵义县,21
贵州省,52,遵义市,03,桐梓县,22
贵州省,52,遵义市,03,绥阳县,23
贵州省,52,遵义市,03,正安县,24
贵州省,52,遵义市,03,道真仡佬族苗族自治县,25
贵州省,52,遵义市,03,务川仡佬族苗族自治县,26
贵州省,52,遵义市,03,凤冈县,27
贵州省,52,遵义市,03,湄潭县,28
贵州省,52,遵义市,03,余庆县,29
贵州省,52,遵义市,03,习水县,30
贵州省,52,遵义市,03,赤水市,81
贵州省,52,遵义市,03,仁怀市,82
贵州省,52,安顺市,04,市辖区,01
贵州省,52,安顺市,04,西秀区,02
贵州省,52,安顺市,04,平坝县,21
贵州省,52,安顺市,04,普定县,22
贵州省,52,安顺市,04,镇宁布依族苗族自治县,23
贵州省,52,安顺市,04,关岭布依族苗族自治县,24
贵州省,52,安顺市,04,紫云苗族布依族自治县,25
贵州省,52,铜仁地区,22,铜仁市,01
贵州省,52,铜仁地区,22,江口县,22
贵州省,52,铜仁地区,22,玉屏侗族自治县,23
贵州省,52,铜仁地区,22,石阡县,24
贵州省,52,铜仁地区,22,思南县,25
贵州省,52,铜仁地区,22,印江土家族苗族自治县,26
贵州省,52,铜仁地区,22,德江县,27
贵州省,52,铜仁地区,22,沿河土家族自治县,28
贵州省,52,铜仁地区,22,松桃苗族自治县,29
贵州省,52,铜仁地区,22,万山特区,30
贵州省,52,黔西南布依族苗族自治,23,兴义市,01
贵州省,52,黔西南布依族苗族自治,23,兴仁县,22
贵州省,52,黔西南布依族苗族自治,23,普安县,23
贵州省,52,黔西南布依族苗族自治,23,晴隆县,24
贵州省,52,黔西南布依族苗族自治,23,贞丰县,25
贵州省,52,黔西南布依族苗族自治,23,望谟县,26
贵州省,52,黔西南布依族苗族自治,23,册亨县,27
贵州省,52,黔西南布依族苗族自治,23,安龙县,28
贵州省,52,毕节地区,24,毕节市,01
贵州省,52,毕节地区,24,大方县,22
贵州省,52,毕节地区,24,黔西县,23
贵州省,52,毕节地区,24,金沙县,24
贵州省,52,毕节地区,24,织金县,25
贵州省,52,毕节地区,24,纳雍县,26
贵州省,52,毕节地区,24,威宁彝族回族苗族自治,27
贵州省,52,毕节地区,24,赫章县,28
贵州省,52,黔东南苗族侗族自治州,26,凯里市,01
贵州省,52,黔东南苗族侗族自治州,26,黄平县,22
贵州省,52,黔东南苗族侗族自治州,26,施秉县,23
贵州省,52,黔东南苗族侗族自治州,26,三穗县,24
贵州省,52,黔东南苗族侗族自治州,26,镇远县,25
贵州省,52,黔东南苗族侗族自治州,26,岑巩县,26
贵州省,52,黔东南苗族侗族自治州,26,天柱县,27
贵州省,52,黔东南苗族侗族自治州,26,锦屏县,28
贵州省,52,黔东南苗族侗族自治州,26,剑河县,29
贵州省,52,黔东南苗族侗族自治州,26,台江县,30
贵州省,52,黔东南苗族侗族自治州,26,黎平县,31
贵州省,52,黔东南苗族侗族自治州,26,榕江县,32
贵州省,52,黔东南苗族侗族自治州,26,从江县,33
贵州省,52,黔东南苗族侗族自治州,26,雷山县,34
贵州省,52,黔东南苗族侗族自治州,26,麻江县,35
贵州省,52,黔东南苗族侗族自治州,26,丹寨县,36
贵州省,52,黔南布依族苗族自治州,27,都匀市,01
贵州省,52,黔南布依族苗族自治州,27,福泉市,02
贵州省,52,黔南布依族苗族自治州,27,荔波县,22
贵州省,52,黔南布依族苗族自治州,27,贵定县,23
贵州省,52,黔南布依族苗族自治州,27,瓮安县,25
贵州省,52,黔南布依族苗族自治州,27,独山县,26
贵州省,52,黔南布依族苗族自治州,27,平塘县,27
贵州省,52,黔南布依族苗族自治州,27,罗甸县,28
贵州省,52,黔南布依族苗族自治州,27,长顺县,29
贵州省,52,黔南布依族苗族自治州,27,龙里县,30
贵州省,52,黔南布依族苗族自治州,27,惠水县,31
贵州省,52,黔南布依族苗族自治州,27,三都水族自治县,32
云南省,53,昆明市,01,市辖区,01
云南省,53,昆明市,01,五华区,02
云南省,53,昆明市,01,盘龙区,03
云南省,53,昆明市,01,官渡区,11
云南省,53,昆明市,01,西山区,12
云南省,53,昆明市,01,东川区,13
云南省,53,昆明市,01,呈贡县,21
云南省,53,昆明市,01,晋宁县,22
云南省,53,昆明市,01,富民县,24
云南省,53,昆明市,01,宜良县,25
云南省,53,昆明市,01,石林彝族自治县,26
云南省,53,昆明市,01,嵩明县,27
云南省,53,昆明市,01,禄劝彝族苗族自治县,28
云南省,53,昆明市,01,寻甸回族彝族自治县,29
云南省,53,昆明市,01,安宁市,81
云南省,53,曲靖市,03,市辖区,01
云南省,53,曲靖市,03,麒麟区,02
云南省,53,曲靖市,03,马龙县,21
云南省,53,曲靖市,03,陆良县,22
云南省,53,曲靖市,03,师宗县,23
云南省,53,曲靖市,03,罗平县,24
云南省,53,曲靖市,03,富源县,25
云南省,53,曲靖市,03,会泽县,26
云南省,53,曲靖市,03,沾益县,28
云南省,53,曲靖市,03,宣威市,81
云南省,53,玉溪市,04,市辖区,01
云南省,53,玉溪市,04,红塔区,02
云南省,53,玉溪市,04,江川县,21
云南省,53,玉溪市,04,澄江县,22
云南省,53,玉溪市,04,通海县,23
云南省,53,玉溪市,04,华宁县,24
云南省,53,玉溪市,04,易门县,25
云南省,53,玉溪市,04,峨山彝族自治县,26
云南省,53,玉溪市,04,新平彝族傣族自治县,27
云南省,53,玉溪市,04,元江哈尼族彝族傣族自,28
云南省,53,保山市,05,市辖区,01
云南省,53,保山市,05,隆阳区,02
云南省,53,保山市,05,施甸县,21
云南省,53,保山市,05,腾冲县,22
云南省,53,保山市,05,龙陵县,23
云南省,53,保山市,05,昌宁县,24
云南省,53,昭通市,06,市辖区,01
云南省,53,昭通市,06,昭阳区,02
云南省,53,昭通市,06,鲁甸县,21
云南省,53,昭通市,06,巧家县,22
云南省,53,昭通市,06,盐津县,23
云南省,53,昭通市,06,大关县,24
云南省,53,昭通市,06,永善县,25
云南省,53,昭通市,06,绥江县,26
云南省,53,昭通市,06,镇雄县,27
云南省,53,昭通市,06,彝良县,28
云南省,53,昭通市,06,威信县,29
云南省,53,昭通市,06,水富县,30
云南省,53,丽江市,07,市辖区,01
云南省,53,丽江市,07,古城区,02
云南省,53,丽江市,07,玉龙纳西族自治县,21
云南省,53,丽江市,07,永胜县,22
云南省,53,丽江市,07,华坪县,23
云南省,53,丽江市,07,宁蒗彝族自治县,24
云南省,53,普洱市,08,市辖区,01
云南省,53,普洱市,08,思茅区,02
云南省,53,普洱市,08,宁洱哈尼族彝族自治县,21
云南省,53,普洱市,08,墨江哈尼族自治县,22
云南省,53,普洱市,08,景东彝族自治县,23
云南省,53,普洱市,08,景谷傣族彝族自治县,24
云南省,53,普洱市,08,镇沅彝族哈尼族拉祜族自治县,25
云南省,53,普洱市,08,江城哈尼族彝族自治县,26
云南省,53,普洱市,08,孟连傣族拉祜族佤族自治县,27
云南省,53,普洱市,08,澜沧拉祜族自治县,28
云南省,53,普洱市,08,西盟佤族自治县,29
云南省,53,临沧市,09,市辖区,01
云南省,53,临沧市,09,临翔区,02
云南省,53,临沧市,09,凤庆县,21
云南省,53,临沧市,09,云县,22
云南省,53,临沧市,09,永德县,23
云南省,53,临沧市,09,镇康县,24
云南省,53,临沧市,09,双江拉祜族佤族布朗族,25
云南省,53,临沧市,09,耿马傣族佤族自治县,26
云南省,53,临沧市,09,沧源佤族自治县,27
云南省,53,楚雄彝族自治州,23,楚雄市,01
云南省,53,楚雄彝族自治州,23,双柏县,22
云南省,53,楚雄彝族自治州,23,牟定县,23
云南省,53,楚雄彝族自治州,23,南华县,24
云南省,53,楚雄彝族自治州,23,姚安县,25
云南省,53,楚雄彝族自治州,23,大姚县,26
云南省,53,楚雄彝族自治州,23,永仁县,27
云南省,53,楚雄彝族自治州,23,元谋县,28
云南省,53,楚雄彝族自治州,23,武定县,29
云南省,53,楚雄彝族自治州,23,禄丰县,31
云南省,53,红河哈尼族彝族自治州,25,个旧市,01
云南省,53,红河哈尼族彝族自治州,25,开远市,02
云南省,53,红河哈尼族彝族自治州,25,蒙自县,22
云南省,53,红河哈尼族彝族自治州,25,屏边苗族自治县,23
云南省,53,红河哈尼族彝族自治州,25,建水县,24
云南省,53,红河哈尼族彝族自治州,25,石屏县,25
云南省,53,红河哈尼族彝族自治州,25,弥勒县,26
云南省,53,红河哈尼族彝族自治州,25,泸西县,27
云南省,53,红河哈尼族彝族自治州,25,元阳县,28
云南省,53,红河哈尼族彝族自治州,25,红河县,29
云南省,53,红河哈尼族彝族自治州,25,金平苗族瑶族傣族自治,30
云南省,53,红河哈尼族彝族自治州,25,绿春县,31
云南省,53,红河哈尼族彝族自治州,25,河口瑶族自治县,32
云南省,53,文山壮族苗族自治州,26,文山县,21
云南省,53,文山壮族苗族自治州,26,砚山县,22
云南省,53,文山壮族苗族自治州,26,西畴县,23
云南省,53,文山壮族苗族自治州,26,麻栗坡县,24
云南省,53,文山壮族苗族自治州,26,马关县,25
云南省,53,文山壮族苗族自治州,26,丘北县,26
云南省,53,文山壮族苗族自治州,26,广南县,27
云南省,53,文山壮族苗族自治州,26,富宁县,28
云南省,53,西双版纳傣族自治州,28,景洪市,01
云南省,53,西双版纳傣族自治州,28,勐海县,22
云南省,53,西双版纳傣族自治州,28,勐腊县,23
云南省,53,大理白族自治州,29,大理市,01
云南省,53,大理白族自治州,29,漾濞彝族自治县,22
云南省,53,大理白族自治州,29,祥云县,23
云南省,53,大理白族自治州,29,宾川县,24
云南省,53,大理白族自治州,29,弥渡县,25
云南省,53,大理白族自治州,29,南涧彝族自治县,26
云南省,53,大理白族自治州,29,巍山彝族回族自治县,27
云南省,53,大理白族自治州,29,永平县,28
云南省,53,大理白族自治州,29,云龙县,29
云南省,53,大理白族自治州,29,洱源县,30
云南省,53,大理白族自治州,29,剑川县,31
云南省,53,大理白族自治州,29,鹤庆县,32
云南省,53,德宏傣族景颇族自治州,31,瑞丽市,02
云南省,53,德宏傣族景颇族自治州,31,潞西市,03
云南省,53,德宏傣族景颇族自治州,31,梁河县,22
云南省,53,德宏傣族景颇族自治州,31,盈江县,23
云南省,53,德宏傣族景颇族自治州,31,陇川县,24
云南省,53,迪庆藏族自治州,33,泸水县,21
云南省,53,迪庆藏族自治州,33,福贡县,23
云南省,53,迪庆藏族自治州,33,贡山独龙族怒族自治县,24
云南省,53,迪庆藏族自治州,33,兰坪白族普米族自治县,25
云南省,53,迪庆藏族自治州,34,香格里拉县,21
云南省,53,迪庆藏族自治州,34,德钦县,22
云南省,53,迪庆藏族自治州,34,维西傈僳族自治县,23
西藏自治区,54,拉萨市,01,市辖区,01
西藏自治区,54,拉萨市,01,城关区,02
西藏自治区,54,拉萨市,01,林周县,21
西藏自治区,54,拉萨市,01,当雄县,22
西藏自治区,54,拉萨市,01,尼木县,23
西藏自治区,54,拉萨市,01,曲水县,24
西藏自治区,54,拉萨市,01,堆龙德庆县,25
西藏自治区,54,拉萨市,01,达孜县,26
西藏自治区,54,拉萨市,01,墨竹工卡县,27
西藏自治区,54,昌都地区,21,昌都县,21
西藏自治区,54,昌都地区,21,江达县,22
西藏自治区,54,昌都地区,21,贡觉县,23
西藏自治区,54,昌都地区,21,类乌齐县,24
西藏自治区,54,昌都地区,21,丁青县,25
西藏自治区,54,昌都地区,21,察雅县,26
西藏自治区,54,昌都地区,21,八宿县,27
西藏自治区,54,昌都地区,21,左贡县,28
西藏自治区,54,昌都地区,21,芒康县,29
西藏自治区,54,昌都地区,21,洛隆县,32
西藏自治区,54,昌都地区,21,边坝县,33
西藏自治区,54,山南地区,22,乃东县,21
西藏自治区,54,山南地区,22,扎囊县,22
西藏自治区,54,山南地区,22,贡嘎县,23
西藏自治区,54,山南地区,22,桑日县,24
西藏自治区,54,山南地区,22,琼结县,25
西藏自治区,54,山南地区,22,曲松县,26
西藏自治区,54,山南地区,22,措美县,27
西藏自治区,54,山南地区,22,洛扎县,28
西藏自治区,54,山南地区,22,加查县,29
西藏自治区,54,山南地区,22,隆子县,31
西藏自治区,54,山南地区,22,错那县,32
西藏自治区,54,山南地区,22,浪卡子县,33
西藏自治区,54,日喀则地区,23,日喀则市,01
西藏自治区,54,日喀则地区,23,南木林县,22
西藏自治区,54,日喀则地区,23,江孜县,23
西藏自治区,54,日喀则地区,23,定日县,24
西藏自治区,54,日喀则地区,23,萨迦县,25
西藏自治区,54,日喀则地区,23,拉孜县,26
西藏自治区,54,日喀则地区,23,昂仁县,27
西藏自治区,54,日喀则地区,23,谢通门县,28
西藏自治区,54,日喀则地区,23,白朗县,29
西藏自治区,54,日喀则地区,23,仁布县,30
西藏自治区,54,日喀则地区,23,康马县,31
西藏自治区,54,日喀则地区,23,定结县,32
西藏自治区,54,日喀则地区,23,仲巴县,33
西藏自治区,54,日喀则地区,23,亚东县,34
西藏自治区,54,日喀则地区,23,吉隆县,35
西藏自治区,54,日喀则地区,23,聂拉木县,36
西藏自治区,54,日喀则地区,23,萨嘎县,37
西藏自治区,54,日喀则地区,23,岗巴县,38
西藏自治区,54,那曲地区,24,那曲县,21
西藏自治区,54,那曲地区,24,嘉黎县,22
西藏自治区,54,那曲地区,24,比如县,23
西藏自治区,54,那曲地区,24,聂荣县,24
西藏自治区,54,那曲地区,24,安多县,25
西藏自治区,54,那曲地区,24,申扎县,26
西藏自治区,54,那曲地区,24,索县,27
西藏自治区,54,那曲地区,24,班戈县,28
西藏自治区,54,那曲地区,24,巴青县,29
西藏自治区,54,那曲地区,24,尼玛县,30
西藏自治区,54,阿里地区,25,普兰县,21
西藏自治区,54,阿里地区,25,札达县,22
西藏自治区,54,阿里地区,25,噶尔县,23
西藏自治区,54,阿里地区,25,日土县,24
西藏自治区,54,阿里地区,25,革吉县,25
西藏自治区,54,阿里地区,25,改则县,26
西藏自治区,54,阿里地区,25,措勤县,27
西藏自治区,54,林芝地区,26,林芝县,21
西藏自治区,54,林芝地区,26,工布江达县,22
西藏自治区,54,林芝地区,26,米林县,23
西藏自治区,54,林芝地区,26,墨脱县,24
